Time,cellID,x,y
615.7,0,833.612,-26.3825
615.8,0,833.655,-25.9875
615.9,0,833.656,-26.3854
616,0,833.95,-26.2945
616.1,0,833.941,-26.0057
616.2,0,834.004,-26.386
616.3,0,834.259,-26.3797
616.4,0,834.19,-26.6489
616.5,0,834.355,-26.305
616.6,0,834.565,-26.5228
616.7,0,834.699,-26.2769
616.8,0,834.683,-26.6379
616.9,0,834.956,-26.4744
617,0,835.137,-26.6092
617.1,0,835.206,-26.3192
617.2,0,835.447,-26.3475
617.3,0,835.486,-26.6326
617.4,0,835.573,-26.2746
617.5,0,835.682,-26.6224
617.6,0,835.66,-26.8349
617.7,0,835.908,-26.582
617.8,0,836.12,-26.671
617.9,0,836.192,-26.9047
618,0,836.376,-26.6438
618.1,0,836.498,-26.4822
618.2,0,836.73,-26.5417
618.3,0,836.639,-26.8463
618.4,0,836.815,-26.9875
618.5,0,836.804,-27.2032
618.6,0,836.936,-27.3649
618.7,0,836.987,-27.5609
618.8,0,837.246,-27.5319
618.9,0,837.439,-27.4338
619,0,837.607,-27.5998
619.1,0,837.727,-27.7686
619.2,0,837.677,-27.9961
619.3,0,837.905,-28.0838
619.4,0,838.113,-28.11
619.5,0,838.253,-28.2661
619.6,0,838.178,-28.5042
619.7,0,838.378,-28.1815
619.8,0,838.608,-28.2115
619.9,0,838.668,-28.4808
620,0,838.813,-28.1706
620.1,0,838.907,-27.9924
620.2,0,839.127,-27.9538
620.3,0,839.279,-28.1712
620.4,0,839.336,-28.3788
620.5,0,839.377,-28.577
620.6,0,839.64,-28.55
620.7,0,839.757,-28.7369
620.8,0,839.87,-28.4299
620.9,0,840.055,-28.6792
621,0,840.032,-28.9166
621.1,0,840.297,-28.9116
621.2,0,840.489,-28.9675
621.3,0,840.684,-29.0129
621.4,0,840.661,-28.6972
621.5,0,840.929,-28.7301
621.6,0,840.876,-29.0482
621.7,0,841.076,-28.7405
621.8,0,841.298,-28.7458
621.9,0,841.484,-28.6707
622,0,841.689,-28.709
622.1,0,841.879,-28.7832
622.2,0,841.835,-28.4624
622.3,0,841.86,-28.2639
622.4,0,842.131,-28.2686
622.5,0,842.18,-28.0369
622.6,0,842.43,-28.1606
622.7,0,842.489,-27.8942
622.8,0,842.619,-27.7412
622.9,0,842.693,-27.5525
623,0,842.914,-27.5033
623.1,0,842.841,-27.2499
623.2,0,843.136,-27.3689
623.3,0,843.33,-27.4214
623.4,0,843.532,-27.3921
623.5,0,843.715,-27.2975
623.6,0,843.879,-27.4823
623.7,0,844.084,-27.3564
623.8,0,844.061,-27.6722
623.9,0,844.335,-27.551
624,0,844.402,-27.8086
624.1,0,844.595,-27.8938
624.2,0,844.759,-28.0084
624.3,0,844.955,-28.0622
624.4,0,845.151,-28.1061
624.5,0,845.354,-28.1023
624.6,0,845.412,-28.3497
624.7,0,845.568,-28.4804
624.8,0,845.7,-28.6313
624.9,0,845.767,-28.2887
625,0,845.784,-28.0847
625.1,0,845.894,-28.4527
625.2,0,846.086,-28.1766
625.3,0,846.197,-28.471
625.4,0,846.162,-28.6922
625.5,0,846.196,-28.2958
625.6,0,846.477,-28.3411
625.7,0,846.582,-28.139
625.8,0,846.704,-27.9802
625.9,0,846.656,-27.758
626,0,846.933,-27.7569
626.1,0,847.077,-27.6076
626.2,0,847.295,-27.7069
626.3,0,847.492,-27.6473
626.4,0,847.689,-27.61
626.5,0,847.757,-27.8775
626.6,0,848,-27.7688
626.7,0,848.073,-28.023
626.8,0,848.089,-28.2319
626.9,0,848.336,-28.0072
627,0,848.331,-27.7624
627.1,0,848.402,-27.575
627.2,0,848.61,-27.8481
627.3,0,848.706,-28.031
627.4,0,848.788,-28.2152
627.5,0,849.038,-28.0899
627.6,0,849.232,-28.0378
627.7,0,849.424,-28.1392
627.8,0,849.507,-28.3529
627.9,0,849.66,-28.0614
628,0,849.889,-28.1259
628.1,0,849.847,-27.8337
628.2,0,849.947,-28.2072
628.3,0,850.082,-27.8714
628.4,0,850.111,-27.6658
628.5,0,850.179,-28.0452
628.6,0,850.417,-28.0818
628.7,0,850.599,-28.1631
628.8,0,850.809,-28.1254
628.9,0,850.742,-27.826
629,0,850.957,-28.1232
629.1,0,851.114,-27.8681
629.2,0,851.164,-27.6594
629.3,0,851.244,-27.4761
629.4,0,851.37,-27.3182
629.5,0,851.602,-27.3139
629.6,0,851.515,-27.0432
629.7,0,851.725,-26.9322
629.8,0,851.878,-27.2028
629.9,0,851.868,-26.8432
630,0,852.111,-26.7988
630.1,0,852.188,-27.0966
630.2,0,852.342,-26.7979
630.3,0,852.572,-26.881
630.4,0,852.573,-27.1598
630.5,0,852.666,-26.7941
630.6,0,852.899,-26.7652
630.7,0,853.107,-26.7829
630.8,0,853.273,-26.6524
630.9,0,853.212,-26.3996
631,0,853.334,-26.769
631.1,0,853.515,-26.4803
631.2,0,853.739,-26.5178
631.3,0,853.938,-26.5042
631.4,0,853.909,-26.2204
631.5,0,854.09,-26.5376
631.6,0,854.222,-26.6881
631.7,0,854.447,-26.6833
631.8,0,854.519,-26.9075
631.9,0,854.746,-26.7272
632,0,854.905,-26.5987
632.1,0,855.082,-26.5059
632.2,0,855.284,-26.6334
632.3,0,855.284,-26.3229
632.4,0,855.451,-26.1931
632.5,0,855.505,-25.9931
632.6,0,855.607,-26.3488
632.7,0,855.647,-25.974
632.8,0,855.894,-25.9517
632.9,0,855.953,-25.7318
633,0,856.014,-26.0967
633.1,0,856.002,-26.3028
633.2,0,855.994,-26.5032
633.3,0,856.07,-26.6935
633.4,0,856.161,-26.3202
633.5,0,856.203,-26.7013
633.6,0,856.424,-26.4361
633.7,0,856.413,-26.7836
633.8,0,856.666,-26.5718
633.9,0,856.737,-26.8618
634,0,856.981,-26.8081
634.1,0,857.008,-27.0703
634.2,0,857.256,-27.0563
634.3,0,857.408,-26.864
634.4,0,857.356,-27.218
634.5,0,857.43,-26.8306
634.6,0,857.68,-26.8127
634.7,0,857.868,-26.745
634.8,0,858.05,-26.8982
634.9,0,858.254,-26.808
635,0,858.277,-27.099
635.1,0,858.332,-26.7233
635.2,0,858.588,-26.7325
635.3,0,858.614,-27.0351
635.4,0,858.787,-27.1546
635.5,0,858.835,-27.3598
635.6,0,859.059,-27.4098
635.7,0,859.27,-27.3885
635.8,0,859.448,-27.2667
635.9,0,859.612,-27.4608
636,0,859.659,-27.1395
636.1,0,859.902,-27.3156
636.2,0,860.056,-27.1202
636.3,0,860.127,-27.4328
636.4,0,860.142,-27.6397
636.5,0,860.264,-27.2791
636.6,0,860.512,-27.4176
636.7,0,860.428,-27.7003
636.8,0,860.723,-27.6187
636.9,0,860.721,-27.896
637,0,860.906,-28.008
637.1,0,860.952,-27.6635
637.2,0,861.111,-27.5302
637.3,0,861.202,-27.3501
637.4,0,861.213,-27.7285
637.5,0,861.406,-27.8408
637.6,0,861.613,-27.882
637.7,0,861.758,-28.0275
637.8,0,861.894,-27.7577
637.9,0,862.044,-27.6256
638,0,862.27,-27.7131
638.1,0,862.466,-27.6557
638.2,0,862.667,-27.662
638.3,0,862.59,-27.3664
638.4,0,862.825,-27.6422
638.5,0,862.87,-27.3112
638.6,0,863.123,-27.4563
638.7,0,863.029,-27.7381
638.8,0,863.082,-27.9332
638.9,0,863.341,-27.7196
639,0,863.344,-28.0423
639.1,0,863.411,-27.6643
639.2,0,863.617,-27.5769
639.3,0,863.81,-27.7615
639.4,0,863.816,-28.0041
639.5,0,863.908,-28.1826
639.6,0,863.988,-28.3662
639.7,0,863.965,-27.9752
639.8,0,864.229,-27.9438
639.9,0,864.182,-27.6907
640,0,864.262,-28.0744
640.1,0,864.329,-28.2629
640.2,0,864.57,-28.2906
640.3,0,864.636,-27.994
640.4,0,864.791,-27.8629
640.5,0,865.011,-27.8538
640.6,0,865.205,-27.9576
640.7,0,865.34,-27.7416
640.8,0,865.558,-27.7519
640.9,0,865.755,-27.7207
641,0,865.892,-27.5505
641.1,0,865.892,-27.323
641.2,0,866.125,-27.2689
641.3,0,866.114,-27.0287
641.4,0,866.342,-27.2855
641.5,0,866.414,-27.488
641.6,0,866.658,-27.4511
641.7,0,866.787,-27.24
641.8,0,867.007,-27.3555
641.9,0,867.073,-27.0875
642,0,867.039,-26.872
642.1,0,867.332,-26.9618
642.2,0,867.401,-27.2126
642.3,0,867.643,-27.1659
642.4,0,867.589,-27.4504
642.5,0,867.827,-27.1899
642.6,0,868.002,-27.0933
642.7,0,868.099,-27.3809
642.8,0,868.301,-27.158
642.9,0,868.506,-27.272
643,0,868.686,-27.3621
643.1,0,868.793,-27.1008
643.2,0,868.799,-27.4667
643.3,0,869.074,-27.3878
643.4,0,869.002,-27.6805
643.5,0,869.169,-27.8237
643.6,0,869.151,-28.04
643.7,0,869.433,-27.994
643.8,0,869.377,-28.2732
643.9,0,869.483,-28.449
644,0,869.474,-28.059
644.1,0,869.518,-27.8635
644.2,0,869.754,-27.802
644.3,0,869.896,-28.0511
644.4,0,870.114,-28.0481
644.5,0,870.297,-27.9226
644.6,0,870.342,-27.6911
644.7,0,870.453,-28.0354
644.8,0,870.658,-27.7958
644.9,0,870.686,-28.1246
645,0,870.822,-28.2765
645.1,0,870.86,-28.4793
645.2,0,871.02,-28.6151
645.3,0,871.223,-28.676
645.4,0,871.319,-28.3938
645.5,0,871.544,-28.5598
645.6,0,871.727,-28.6426
645.7,0,871.928,-28.5475
645.8,0,872.029,-28.7916
645.9,0,872.251,-28.6346
646,0,872.453,-28.6961
646.1,0,872.49,-28.4175
646.2,0,872.649,-28.2871
646.3,0,872.671,-28.6463
646.4,0,872.85,-28.7664
646.5,0,872.905,-28.9675
646.6,0,873.152,-28.7944
646.7,0,873.127,-28.5304
646.8,0,873.359,-28.4713
646.9,0,873.566,-28.4541
647,0,873.736,-28.6131
647.1,0,873.943,-28.5208
647.2,0,874.118,-28.6603
647.3,0,874.144,-28.3429
647.4,0,874.405,-28.4475
647.5,0,874.504,-28.6675
647.6,0,874.475,-28.2951
647.7,0,874.762,-28.4083
647.8,0,874.958,-28.3519
647.9,0,875.097,-28.186
648,0,875.299,-28.1427
648.1,0,875.499,-28.2361
648.2,0,875.562,-28.4696
648.3,0,875.807,-28.4182
648.4,0,875.738,-28.7057
648.5,0,875.761,-28.308
648.6,0,875.976,-28.2106
648.7,0,875.989,-28.563
648.8,0,876.248,-28.551
648.9,0,876.342,-28.7552
649,0,876.423,-28.4152
649.1,0,876.584,-28.2876
649.2,0,876.638,-28.0858
649.3,0,876.849,-28.015
649.4,0,876.995,-27.8769
649.5,0,877.056,-27.6745
649.6,0,877.109,-28.0467
649.7,0,877.358,-28.0536
649.8,0,877.297,-27.7217
649.9,0,877.477,-28.0529
650,0,877.549,-27.708
650.1,0,877.733,-27.6038
650.2,0,877.949,-27.601
650.3,0,877.981,-27.8938
650.4,0,878.193,-27.6452
650.5,0,878.142,-27.9961
650.6,0,878.405,-27.7763
650.7,0,878.591,-27.9317
650.8,0,878.659,-28.1465
650.9,0,878.751,-27.7996
651,0,878.965,-27.742
651.1,0,878.974,-28.0745
651.2,0,879.234,-27.9119
651.3,0,879.359,-27.7326
651.4,0,879.314,-27.5013
651.5,0,879.529,-27.4025
651.6,0,879.731,-27.5831
651.7,0,879.9,-27.6935
651.8,0,879.953,-27.909
651.9,0,880.111,-28.0402
652,0,880.207,-28.218
652.1,0,880.383,-27.9428
652.2,0,880.376,-27.7148
652.3,0,880.633,-27.7047
652.4,0,880.763,-27.9399
652.5,0,880.769,-27.5844
652.6,0,881.001,-27.5292
652.7,0,881.209,-27.6381
652.8,0,881.24,-27.8897
652.9,0,881.361,-27.5485
653,0,881.403,-27.9161
653.1,0,881.67,-27.8048
653.2,0,881.787,-27.6027
653.3,0,881.846,-27.4023
653.4,0,882.021,-27.2863
653.5,0,882.04,-27.6403
653.6,0,882.072,-27.8386
653.7,0,882.212,-27.9939
653.8,0,882.413,-28.069
653.9,0,882.542,-27.8058
654,0,882.712,-28.0539
654.1,0,882.692,-27.7007
654.2,0,882.79,-27.5229
654.3,0,883.017,-27.7534
654.4,0,882.936,-27.4073
654.5,0,883.041,-27.2272
654.6,0,883.301,-27.3724
654.7,0,883.499,-27.3128
654.8,0,883.658,-27.1731
654.9,0,883.865,-27.2884
655,0,883.975,-27.0499
655.1,0,883.982,-26.8323
655.2,0,884.25,-26.8649
655.3,0,884.309,-27.1416
655.4,0,884.557,-27.06
655.5,0,884.746,-27.1408
655.6,0,884.886,-27.2982
655.7,0,884.956,-27.4972
655.8,0,885.178,-27.283
655.9,0,885.195,-27.0455
656,0,885.407,-26.9708
656.1,0,885.547,-27.2286
656.2,0,885.725,-26.9989
656.3,0,885.929,-26.9714
656.4,0,885.922,-26.7121
656.5,0,886.105,-26.596
656.6,0,886.245,-26.8803
656.7,0,886.328,-27.0671
656.8,0,886.463,-27.216
656.9,0,886.599,-27.3629
657,0,886.564,-27.5862
657.1,0,886.572,-27.7862
657.2,0,886.64,-27.3955
657.3,0,886.914,-27.4642
657.4,0,886.875,-27.7674
657.5,0,887.015,-27.9231
657.6,0,887.041,-28.128
657.7,0,887.11,-27.747
657.8,0,887.151,-27.5508
657.9,0,887.242,-27.9245
658,0,887.243,-27.5349
658.1,0,887.354,-27.3607
658.2,0,887.58,-27.587
658.3,0,887.733,-27.7185
658.4,0,887.679,-27.9585
658.5,0,887.969,-27.8857
658.6,0,888.025,-28.1335
658.7,0,888.242,-27.9153
658.8,0,888.359,-28.1775
658.9,0,888.382,-28.3905
659,0,888.631,-28.4032
659.1,0,888.706,-28.6159
659.2,0,888.911,-28.6804
659.3,0,889.034,-28.4173
659.4,0,889.182,-28.2827
659.5,0,889.34,-28.543
659.6,0,889.555,-28.4077
659.7,0,889.753,-28.381
659.8,0,889.727,-28.1067
659.9,0,889.886,-27.9663
660,0,889.933,-28.3253
660.1,0,890.063,-28.4822
660.2,0,890.227,-28.1947
660.3,0,890.159,-28.5627
660.4,0,890.439,-28.5663
660.5,0,890.626,-28.6381
660.6,0,890.626,-28.3176
660.7,0,890.805,-28.627
660.8,0,890.948,-28.7666
660.9,0,890.879,-28.3963
661,0,891.159,-28.3902
661.1,0,891.149,-28.7137
661.2,0,891.399,-28.5052
661.3,0,891.451,-28.2798
661.4,0,891.46,-28.662
661.5,0,891.549,-28.8434
661.6,0,891.79,-28.6338
661.7,0,891.974,-28.7901
661.8,0,892.139,-28.9054
661.9,0,892.209,-28.5976
662,0,892.45,-28.6171
662.1,0,892.65,-28.6709
662.2,0,892.842,-28.7333
662.3,0,892.981,-28.8937
662.4,0,893.025,-28.5582
662.5,0,893.13,-28.9114
662.6,0,893.254,-28.579
662.7,0,893.27,-28.9516
662.8,0,893.393,-28.5931
662.9,0,893.561,-28.4729
663,0,893.537,-28.246
663.1,0,893.633,-28.0664
663.2,0,893.893,-28.1228
663.3,0,894.064,-28.2645
663.4,0,894.271,-28.1756
663.5,0,894.439,-28.0539
663.6,0,894.362,-27.7998
663.7,0,894.362,-28.1997
663.8,0,894.555,-27.871
663.9,0,894.744,-28.1072
664,0,894.826,-28.3035
664.1,0,894.901,-27.9499
664.2,0,895.119,-27.8934
664.3,0,895.319,-28.0272
664.4,0,895.396,-27.7533
664.5,0,895.612,-27.7115
664.6,0,895.641,-27.4781
664.7,0,895.821,-27.7738
664.8,0,895.827,-27.4164
664.9,0,895.923,-27.7867
665,0,896.181,-27.7151
665.1,0,896.11,-27.4099
665.2,0,896.365,-27.6515
665.3,0,896.424,-27.3429
665.4,0,896.472,-27.7139
665.5,0,896.687,-27.4501
665.6,0,896.904,-27.5302
665.7,0,897.011,-27.7397
665.8,0,897.082,-27.4022
665.9,0,897.153,-27.2146
666,0,897.264,-27.5665
666.1,0,897.329,-27.7571
666.2,0,897.541,-27.5001
666.3,0,897.703,-27.7271
666.4,0,897.833,-27.8823
666.5,0,897.817,-28.1064
666.6,0,898.053,-28.1671
666.7,0,898.024,-27.8193
666.8,0,898.015,-27.6177
666.9,0,898.239,-27.5222
667,0,898.457,-27.526
667.1,0,898.372,-27.8462
667.2,0,898.575,-27.9626
667.3,0,898.795,-27.8107
667.4,0,898.988,-27.757
667.5,0,899.149,-27.6305
667.6,0,899.336,-27.557
667.7,0,899.532,-27.6878
667.8,0,899.734,-27.6225
667.9,0,899.815,-27.3948
668,0,899.973,-27.6807
0.1,1,50,0
0.2,1,50.1418,0.199473
0.3,1,50.2723,0.35328
0.4,1,50.3218,0.557095
0.5,1,50.4091,0.737109
0.6,1,50.4561,0.932906
0.7,1,50.6421,1.04582
0.8,1,50.6906,1.25113
0.9,1,50.9473,1.20331
1,1,51.0449,0.962065
1.1,1,51.2504,0.908927
1.2,1,51.4477,1.03683
1.3,1,51.5626,1.22195
1.4,1,51.7595,1.01425
1.5,1,51.7064,1.3576
1.6,1,51.9134,1.46335
1.7,1,51.9925,1.13639
1.8,1,52.1948,1.06147
1.9,1,52.4104,1.12106
2,1,52.5637,1.27994
2.1,1,52.5751,1.51063
2.2,1,52.5816,1.71339
2.3,1,52.7201,1.87323
2.4,1,52.9478,1.89932
2.5,1,53.0871,1.67166
2.6,1,53.1989,1.50221
2.7,1,53.283,1.84126
2.8,1,53.5167,1.65377
2.9,1,53.5178,1.40278
3,1,53.6922,1.27971
3.1,1,53.6387,1.65196
3.2,1,53.7943,1.80542
3.3,1,53.8422,2.00331
3.4,1,53.9424,2.1776
3.5,1,54.1239,1.89106
3.6,1,54.3375,1.87646
3.7,1,54.5229,2.00623
3.8,1,54.5947,2.22201
3.9,1,54.6524,2.41658
4,1,54.9134,2.35187
4.1,1,55.0869,2.46682
4.2,1,55.2741,2.31304
4.3,1,55.4745,2.41397
4.4,1,55.6745,2.3558
4.5,1,55.7767,2.59046
4.6,1,55.9572,2.34697
4.7,1,56.1262,2.24001
4.8,1,56.2658,2.49467
4.9,1,56.4107,2.63256
5,1,56.6215,2.66116
5.1,1,56.7367,2.41445
5.2,1,56.6899,2.78503
5.3,1,56.7965,2.96269
5.4,1,56.8407,2.58176
5.5,1,57.0425,2.48434
5.6,1,57.1645,2.77383
5.7,1,57.1416,2.40197
5.8,1,57.261,2.76943
5.9,1,57.4746,2.52725
6,1,57.6693,2.47235
6.1,1,57.7271,2.76662
6.2,1,57.8273,2.9397
6.3,1,58.0766,2.83579
6.4,1,58.0586,2.55299
6.5,1,58.2953,2.79166
6.6,1,58.4443,2.92817
6.7,1,58.6642,2.89206
6.8,1,58.8233,2.73177
6.9,1,58.9852,2.61376
7,1,59.187,2.57483
7.1,1,59.2168,2.87943
7.2,1,59.2518,3.07852
7.3,1,59.5022,3.09975
7.4,1,59.4403,3.35893
7.5,1,59.7303,3.26265
7.6,1,59.632,3.56158
7.7,1,59.6457,3.16192
7.8,1,59.9194,3.15022
7.9,1,59.9778,2.92831
8,1,60.1697,2.83774
8.1,1,60.2804,3.12763
8.2,1,60.2558,3.34809
8.3,1,60.5219,3.35868
8.4,1,60.7053,3.43868
8.5,1,60.9088,3.45063
8.6,1,60.8758,3.72644
8.7,1,60.9397,3.91636
8.8,1,61.1403,3.62692
8.9,1,61.2009,3.42457
9,1,61.167,3.8133
9.1,1,61.3108,3.97449
9.2,1,61.5608,3.90872
9.3,1,61.5843,3.62813
9.4,1,61.8422,3.69499
9.5,1,62.0324,3.78052
9.6,1,62.1362,3.5315
9.7,1,62.3688,3.62564
9.8,1,62.5392,3.48876
9.9,1,62.6667,3.73873
10,1,62.8807,3.58093
10.1,1,63.0797,3.66757
10.2,1,63.1127,3.91838
10.3,1,63.3431,3.70662
10.4,1,63.4383,3.51228
10.5,1,63.4919,3.31384
10.6,1,63.5363,3.69438
10.7,1,63.5555,3.8946
10.8,1,63.6769,4.06272
10.9,1,63.6814,3.67798
11,1,63.8094,3.51378
11.1,1,63.8057,3.89805
11.2,1,64.0557,3.65832
11.3,1,64.1668,3.48108
11.4,1,64.3956,3.50279
11.5,1,64.3878,3.23448
11.6,1,64.5451,3.09563
11.7,1,64.6242,2.90922
11.8,1,64.8104,3.18583
11.9,1,64.8481,3.39988
12,1,64.893,3.0194
12.1,1,65.0546,2.88279
12.2,1,65.2825,3.03297
12.3,1,65.4779,3.07569
12.4,1,65.6759,3.10518
12.5,1,65.8528,2.96884
12.6,1,65.9823,2.80601
12.7,1,66.2057,2.8319
12.8,1,66.406,2.82617
12.9,1,66.4568,3.09215
13,1,66.672,2.86567
13.1,1,66.6523,3.20433
13.2,1,66.8944,2.96639
13.3,1,67.0634,3.16749
13.4,1,67.2669,3.03675
13.5,1,67.4676,3.02136
13.6,1,67.4241,2.74049
13.7,1,67.5463,3.10371
13.8,1,67.6416,2.75124
13.9,1,67.888,2.89985
14,1,67.8299,3.17701
14.1,1,67.8799,2.78464
14.2,1,68.0792,2.67887
14.3,1,68.2439,2.56432
14.4,1,68.3876,2.82566
14.5,1,68.5403,2.56276
14.6,1,68.7601,2.57639
14.7,1,68.8879,2.79067
14.8,1,68.946,2.45636
14.9,1,69.173,2.41835
15,1,69.3812,2.48861
15.1,1,69.5804,2.50699
15.2,1,69.5443,2.79099
15.3,1,69.6099,2.40607
15.4,1,69.8779,2.45902
15.5,1,70.0422,2.32944
15.6,1,70.225,2.2478
15.7,1,70.2952,2.54454
15.8,1,70.4806,2.27851
15.9,1,70.4978,2.05507
16,1,70.4672,1.84972
16.1,1,70.7303,2.09295
16.2,1,70.7995,2.30079
16.3,1,71.0222,2.33538
16.4,1,71.0029,2.00433
16.5,1,71.041,2.39486
16.6,1,71.2919,2.42422
16.7,1,71.3926,2.613
16.8,1,71.6251,2.48857
16.9,1,71.5424,2.80393
17,1,71.604,2.99652
17.1,1,71.8242,2.72242
17.2,1,71.9092,2.53133
17.3,1,71.9271,2.9056
17.4,1,72.1899,2.72193
17.5,1,72.3182,2.9503
17.6,1,72.5167,3.0079
17.7,1,72.5939,3.21492
17.8,1,72.8121,3.01066
17.9,1,72.8482,3.3227
18,1,72.9043,2.94884
18.1,1,73.0418,2.79636
18.2,1,73.2633,2.99071
18.3,1,73.4672,2.99748
18.4,1,73.416,2.68658
18.5,1,73.6368,2.96966
18.6,1,73.8062,3.07652
18.7,1,74.0081,3.11497
18.8,1,74.111,3.309
18.9,1,74.0501,2.93386
19,1,74.0524,2.73387
19.1,1,74.0897,3.13137
19.2,1,74.3761,3.0116
19.3,1,74.4109,3.28662
19.4,1,74.4911,3.46991
19.5,1,74.6592,3.59349
19.6,1,74.8891,3.53203
19.7,1,75.0187,3.72178
19.8,1,74.9498,3.35751
19.9,1,75.1912,3.63202
20,1,75.1397,3.27533
20.1,1,75.3834,3.53518
20.2,1,75.5988,3.48795
20.3,1,75.6567,3.74096
20.4,1,75.6218,3.9554
20.5,1,75.7677,3.59679
20.6,1,75.9976,3.78942
20.7,1,75.9847,3.46501
20.8,1,76.255,3.52028
20.9,1,76.1775,3.83319
21,1,76.3499,3.4931
21.1,1,76.5896,3.58942
21.2,1,76.7238,3.39641
21.3,1,76.8223,3.70152
21.4,1,76.9883,3.81932
21.5,1,77.0906,3.99515
21.6,1,77.3294,3.87908
21.7,1,77.3919,3.63827
21.8,1,77.5061,3.97095
21.9,1,77.5362,4.1755
22,1,77.5919,4.36758
22.1,1,77.6463,4.56005
22.2,1,77.9033,4.55884
22.3,1,77.9504,4.26287
22.4,1,77.9301,4.0522
22.5,1,78.0335,4.42996
22.6,1,78.2819,4.42812
22.7,1,78.3867,4.17434
22.8,1,78.614,4.18912
22.9,1,78.7925,4.32547
23,1,79.0003,4.28356
23.1,1,79.1309,4.47656
23.2,1,79.2453,4.18144
23.3,1,79.4798,4.29109
23.4,1,79.6801,4.26755
23.5,1,79.8444,4.41386
23.6,1,79.9269,4.61325
23.7,1,80.1411,4.65958
23.8,1,80.2208,4.36956
23.9,1,80.3146,4.71149
24,1,80.3131,4.32895
24.1,1,80.5901,4.49084
24.2,1,80.633,4.20475
24.3,1,80.5906,4.59306
24.4,1,80.8767,4.57821
24.5,1,81.0669,4.64039
24.6,1,81.2715,4.61456
24.7,1,81.3912,4.40883
24.8,1,81.5044,4.24184
24.9,1,81.5927,4.06065
25,1,81.8391,4.19257
25.1,1,81.9794,4.35846
25.2,1,82.0058,4.57873
25.3,1,82.0375,4.7776
25.4,1,82.2658,4.84503
25.5,1,82.371,5.02323
25.6,1,82.4559,5.20655
25.7,1,82.6474,4.94057
25.8,1,82.8655,5.03199
25.9,1,83.0617,5.07214
26,1,83.0464,4.767
26.1,1,83.1539,5.13087
26.2,1,83.3266,5.24788
26.3,1,83.5346,5.28516
26.4,1,83.5182,5.53973
26.5,1,83.5278,5.14517
26.6,1,83.8079,5.31389
26.7,1,84.0031,5.35726
26.8,1,84.0371,5.06544
26.9,1,84.1318,5.42144
27,1,84.1149,5.63129
27.1,1,84.2441,5.79767
27.2,1,84.3535,5.96547
27.3,1,84.5995,5.91496
27.4,1,84.7863,5.81294
27.5,1,84.946,6.00101
27.6,1,85.1297,6.08174
27.7,1,85.1524,6.31548
27.8,1,85.3656,6.38757
27.9,1,85.4322,6.07287
28,1,85.5043,5.88546
28.1,1,85.6708,5.7599
28.2,1,85.737,6.09998
28.3,1,85.9919,6.01221
28.4,1,86.1039,6.22404
28.5,1,86.0826,5.85735
28.6,1,86.2636,5.73019
28.7,1,86.2889,5.51962
28.8,1,86.3526,5.33002
28.9,1,86.5522,5.61647
29,1,86.6684,5.7821
29.1,1,86.7692,5.45517
29.2,1,86.9933,5.64855
29.3,1,87.0721,5.36602
29.4,1,87.2781,5.5917
29.5,1,87.4661,5.66196
29.6,1,87.673,5.6486
29.7,1,87.8553,5.74264
29.8,1,87.8084,5.41212
29.9,1,87.8991,5.23036
30,1,88.0191,5.58043
30.1,1,88.0341,5.20245
30.2,1,88.0321,5.00062
30.3,1,88.2954,5.23095
30.4,1,88.4885,5.08808
30.5,1,88.6674,5.24507
30.6,1,88.8431,5.06663
30.7,1,89.052,5.07646
30.8,1,88.9958,4.79152
30.9,1,89.2502,4.75734
31,1,89.4583,4.83886
31.1,1,89.6068,4.6573
31.2,1,89.7775,4.55291
31.3,1,89.9889,4.65684
31.4,1,90.1022,4.42769
31.5,1,90.2653,4.6865
31.6,1,90.4855,4.65737
31.7,1,90.4307,4.94286
31.8,1,90.4275,5.14374
31.9,1,90.5563,5.31291
32,1,90.5224,4.92339
32.1,1,90.8168,4.98792
32.2,1,90.9274,4.78537
32.3,1,90.8773,4.55747
32.4,1,91.0544,4.89442
32.5,1,91.2712,4.70262
32.6,1,91.4075,4.93397
32.7,1,91.615,4.96651
32.8,1,91.8202,4.94439
32.9,1,92.0086,4.85795
33,1,91.9202,5.18553
33.1,1,92.2008,5.1845
33.2,1,92.327,4.94814
33.3,1,92.5236,5.14648
33.4,1,92.6165,4.86525
33.5,1,92.5662,4.64468
33.6,1,92.7453,4.50662
33.7,1,92.9822,4.62208
33.8,1,93.1793,4.65655
33.9,1,93.2791,4.41616
34,1,93.2745,4.78474
34.1,1,93.553,4.71144
34.2,1,93.7449,4.77356
34.3,1,93.8149,4.9992
34.4,1,93.8407,5.2049
34.5,1,94.0003,4.8739
34.6,1,94.0245,5.23943
34.7,1,94.0137,5.44312
34.8,1,94.2461,5.52535
34.9,1,94.4508,5.36829
35,1,94.6465,5.47564
35.1,1,94.7197,5.20338
35.2,1,94.6828,5.58512
35.3,1,94.8919,5.69386
35.4,1,95.0972,5.50977
35.5,1,95.1278,5.82161
35.6,1,95.2508,5.98161
35.7,1,95.4799,5.99505
35.8,1,95.6853,5.96642
35.9,1,95.7595,6.20943
36,1,95.9971,6.07742
36.1,1,96.0657,6.34341
36.2,1,96.2752,6.12011
36.3,1,96.2346,6.46303
36.4,1,96.3646,6.62643
36.5,1,96.4099,6.82397
36.6,1,96.6083,6.53612
36.7,1,96.666,6.33215
36.8,1,96.7811,6.67547
